question_id,dataset,question,question_type,gt_answer,correct_label,n_classes,option_letters,option_A,option_B,option_C,option_D,option_E,option_F,option_G,option_H,option_I,option_J,initial_response,followup_response,initial_letter,followup_letter,changed_answer,initial_correct,followup_correct,error,processing_time
retinamnist_0000,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,D,D,D,False,False,False,,0.2
retinamnist_0001,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,D,D,D,False,False,False,,0.2
retinamnist_0002,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,A,E,A,True,False,True,,0.2
retinamnist_0003,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,D,E,D,True,False,False,,0.2
retinamnist_0004,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,D,B,D,True,False,False,,0.2
retinamnist_0005,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,E,D,E,True,False,False,,0.2
retinamnist_0007,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,False,False,,0.2
retinamnist_0006,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,B,E,B,True,False,False,,0.2
retinamnist_0008,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,D,E,D,True,False,False,,0.2
retinamnist_0012,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,A,A,A,False,True,True,,0.2
retinamnist_0010,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,D,D,D,False,False,False,,0.2
retinamnist_0009,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,A,C,A,True,False,False,,0.2
retinamnist_0014,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,A,E,A,True,False,True,,0.2
retinamnist_0011,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,C,E,C,True,False,True,,0.2
retinamnist_0013,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,D,C,D,True,False,True,,0.2
retinamnist_0015,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,D,A,D,True,True,False,,0.2
retinamnist_0017,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,A,E,A,True,False,False,,0.2
retinamnist_0016,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,E,D,E,True,False,False,,0.2
retinamnist_0020,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,C,D,C,True,False,False,,0.2
retinamnist_0019,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,C,E,C,True,False,False,,0.2
retinamnist_0022,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,D,A,D,True,True,False,,0.2
retinamnist_0021,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,B,C,B,True,False,False,,0.2
retinamnist_0023,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,D,B,D,True,False,False,,0.2
retinamnist_0018,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,4,E,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,A,E,A,True,True,False,,0.2
retinamnist_0024,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,D,D,D,False,False,False,,0.2
retinamnist_0025,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,D,B,D,True,False,False,,0.2
retinamnist_0026,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,C,E,C,True,False,False,,0.2
retinamnist_0027,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,A,E,A,True,False,False,,0.2
retinamnist_0029,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,C,D,C,True,True,False,,0.2
retinamnist_0031,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,E,B,E,True,False,False,,0.2
retinamnist_0028,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,E,A,E,True,True,False,,0.2
retinamnist_0030,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,B,A,B,True,True,False,,0.2
retinamnist_0032,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,A,C,A,True,False,False,,0.2
retinamnist_0034,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,C,A,C,True,True,False,,0.2
retinamnist_0035,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,C,B,C,True,False,False,,0.2
retinamnist_0033,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,E,D,E,True,False,False,,0.2
retinamnist_0036,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,C,C,C,False,False,False,,0.2
retinamnist_0038,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,D,A,D,True,False,False,,0.2
retinamnist_0037,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,D,E,D,True,False,True,,0.2
retinamnist_0039,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,B,D,B,True,False,False,,0.2
retinamnist_0040,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,E,A,E,True,False,False,,0.2
retinamnist_0041,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,E,B,E,True,False,False,,0.2
retinamnist_0042,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,C,C,C,False,False,False,,0.2
retinamnist_0043,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,E,B,E,True,False,False,,0.2
retinamnist_0046,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,A,A,A,False,False,False,,0.2
retinamnist_0044,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,E,A,E,True,False,False,,0.2
retinamnist_0047,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,B,E,B,True,False,True,,0.2
retinamnist_0045,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,A,A,A,False,False,False,,0.2
retinamnist_0048,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,A,A,A,False,False,False,,0.2
retinamnist_0049,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,A,C,A,True,False,True,,0.2
retinamnist_0050,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,C,D,C,True,False,False,,0.2
retinamnist_0051,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,B,E,B,True,False,False,,0.2
retinamnist_0052,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,B,D,B,True,True,False,,0.2
retinamnist_0054,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,B,D,B,True,False,True,,0.2
retinamnist_0053,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,A,A,A,False,True,True,,0.2
retinamnist_0055,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,D,B,D,True,True,False,,0.2
retinamnist_0056,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,C,E,C,True,False,True,,0.2
retinamnist_0057,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,C,C,C,False,False,False,,0.2
retinamnist_0058,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,C,C,C,False,False,False,,0.2
retinamnist_0059,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,D,B,D,True,True,False,,0.2
retinamnist_0060,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,False,False,,0.2
retinamnist_0062,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,4,E,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,B,A,B,True,False,False,,0.2
retinamnist_0061,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,C,E,C,True,False,False,,0.2
retinamnist_0063,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,B,D,B,True,False,False,,0.2
retinamnist_0065,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,E,B,E,True,False,False,,0.2
retinamnist_0066,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,A,D,A,True,False,True,,0.2
retinamnist_0064,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,D,A,D,True,False,False,,0.2
retinamnist_0067,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,D,C,D,True,False,False,,0.2
retinamnist_0069,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,C,C,C,False,False,False,,0.2
retinamnist_0068,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,D,C,D,True,False,False,,0.2
retinamnist_0070,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,E,D,E,True,False,False,,0.2
retinamnist_0071,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,D,C,D,True,False,False,,0.2
retinamnist_0072,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,B,D,B,True,False,False,,0.2
retinamnist_0073,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,B,A,B,True,False,False,,0.2
retinamnist_0075,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,C,B,C,True,True,False,,0.2
retinamnist_0074,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,B,D,B,True,True,False,,0.2
retinamnist_0076,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,4,E,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,E,C,E,True,False,True,,0.2
retinamnist_0077,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,D,B,D,True,False,True,,0.2
retinamnist_0078,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,D,A,D,True,True,False,,0.2
retinamnist_0079,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,A,C,A,True,False,True,,0.2
retinamnist_0080,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,C,D,C,True,False,True,,0.2
retinamnist_0081,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,E,C,E,True,False,False,,0.2
retinamnist_0083,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,4,E,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,D,A,D,True,False,False,,0.2
retinamnist_0082,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,D,C,D,True,False,False,,0.2
retinamnist_0086,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,E,B,E,True,False,False,,0.2
retinamnist_0085,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,False,False,,0.2
retinamnist_0084,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,D,E,D,True,False,True,,0.2
retinamnist_0087,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,C,C,C,False,False,False,,0.2
retinamnist_0088,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,E,D,E,True,True,False,,0.2
retinamnist_0089,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,C,E,C,E,True,False,False,,0.2
retinamnist_0091,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,C,E,C,True,False,False,,0.2
retinamnist_0093,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,A,A,A,False,False,False,,0.2
retinamnist_0090,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,B,C,B,C,True,False,True,,0.2
retinamnist_0095,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,4,E,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,D,B,D,B,True,False,False,,0.2
retinamnist_0092,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,0,A,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,A,E,A,True,False,True,,0.2
retinamnist_0094,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,3,D,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,A,C,A,C,True,False,False,,0.2
retinamnist_0096,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,2,C,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,D,E,D,True,False,False,,0.2
retinamnist_0097,Retinamnist,What type of retinal condition is shown in this fundus image?,Classification,1,B,5,"A,B,C,D,E",0,1,2,3,4,N/A,N/A,N/A,N/A,N/A,E,B,E,B,True,False,True,,0.2
